0.000000E+0	5.169734E-5
3.906250E-5	-3.319868E-4
7.812500E-5	-2.354548E-4
1.171875E-4	2.820380E-6
1.562500E-4	-2.452302E-4
1.953125E-4	-8.916280E-4
2.343750E-4	-8.794087E-4
2.734375E-4	-4.077461E-4
3.125000E-4	-1.719148E-4
3.515625E-4	-2.476740E-4
3.906250E-4	-4.407380E-4
4.296875E-4	-5.800374E-4
4.687500E-4	-8.134249E-4
5.078125E-4	-9.209542E-4
5.468750E-4	-4.297407E-4
5.859375E-4	-8.109810E-4
6.250000E-4	-7.107832E-4
6.640625E-4	-4.101899E-4
7.031250E-4	-2.794441E-4
7.421875E-4	4.561542E-4
7.812500E-4	5.111408E-4
8.203125E-4	-2.284002E-5
8.593750E-4	-2.586714E-4
8.984375E-4	-4.361273E-5
9.375000E-4	-1.816901E-4
9.765625E-4	6.636043E-5
1.015625E-3	1.140155E-4
1.054687E-3	-8.515815E-5
1.093750E-3	-3.002168E-4
1.132812E-3	-2.977729E-4
1.171875E-3	-5.338812E-5
1.210937E-3	6.486152E-6
1.250000E-3	-3.383734E-5
1.289062E-3	5.820124E-4
1.328125E-3	1.001132E-3
1.367187E-3	8.972687E-4
1.406250E-3	2.826410E-4
1.445312E-3	1.543390E-4
1.484375E-3	1.286786E-4
1.523437E-3	-4.605658E-5
1.562500E-3	5.514643E-4
1.601562E-3	2.997479E-4
1.640625E-3	5.746808E-4
1.679687E-3	3.437372E-4
1.718750E-3	-2.049067E-4
1.757812E-3	-3.503157E-4
1.796875E-3	-6.215828E-4
1.835937E-3	-4.908369E-4
1.875000E-3	5.264228E-6
1.914062E-3	2.875287E-4
1.953125E-3	2.288763E-4
1.992187E-3	-1.389228E-4
2.031250E-3	-1.890217E-4
2.070312E-3	-3.380964E-4
2.109375E-3	-6.240266E-4
2.148437E-3	-6.927314E-5
2.187500E-3	7.613582E-5
2.226562E-3	5.294696E-4
2.265625E-3	2.093255E-4
2.304687E-3	3.336848E-5
2.343750E-3	1.665582E-4
2.382812E-3	-6.154732E-4
2.421875E-3	-7.511067E-4
2.460937E-3	-9.478365E-4
2.500000E-3	-3.918611E-4
2.539062E-3	-2.745564E-4
2.578125E-3	-6.802351E-4
2.617187E-3	-5.384920E-4
2.656250E-3	-9.942696E-4
2.695312E-3	-8.341976E-4
2.734375E-3	-1.059032E-3
2.773437E-3	-7.046736E-4
2.812500E-3	1.137385E-5
2.851562E-3	-7.660468E-5
