0.000000E+0	7.457502E-4
3.906250E-5	8.936030E-4
7.812500E-5	6.382209E-4
1.171875E-4	5.404669E-4
1.562500E-4	5.905658E-4
1.953125E-4	7.200898E-4
2.343750E-4	7.408625E-4
2.734375E-4	7.799640E-4
3.125000E-4	7.530817E-4
3.515625E-4	7.078705E-4
3.906250E-4	7.811860E-4
4.296875E-4	7.701887E-4
4.687500E-4	6.565497E-4
5.078125E-4	6.932074E-4
5.468750E-4	7.567475E-4
5.859375E-4	6.712128E-4
6.250000E-4	8.288410E-4
6.640625E-4	6.834320E-4
7.031250E-4	9.107099E-4
7.421875E-4	1.323720E-3
7.812500E-4	1.317611E-3
8.203125E-4	1.360378E-3
8.593750E-4	9.595869E-4
8.984375E-4	5.820124E-4
9.375000E-4	1.103774E-3
9.765625E-4	9.669184E-4
1.015625E-3	2.095976E-3
1.054687E-3	2.998978E-3
1.093750E-3	1.456910E-3
1.132812E-3	1.347882E-4
1.171875E-3	8.972687E-4
1.210937E-3	8.874934E-4
1.250000E-3	4.805927E-4
1.289062E-3	7.799640E-4
1.328125E-3	5.111408E-4
1.367187E-3	1.065894E-3
1.406250E-3	4.720392E-4
1.445312E-3	7.591913E-4
1.484375E-3	2.753094E-4
1.523437E-3	2.056598E-4
1.562500E-3	6.513850E-5
1.601562E-3	-9.453926E-4
1.640625E-3	-1.352293E-3
1.679687E-3	-2.161810E-5
1.718750E-3	4.243842E-4
1.757812E-3	4.402969E-3
1.796875E-3	3.584003E-4
1.835937E-3	-4.058855E-3
1.875000E-3	-6.208219E-3
1.914062E-3	-6.477043E-3
1.953125E-3	-2.525617E-4
1.992187E-3	-1.676075E-2
2.031250E-3	-7.415480E-3
2.070312E-3	-2.574217E-3
2.109375E-3	-1.785193E-2
2.148437E-3	-6.516144E-3
2.187500E-3	-2.479368E-2
2.226562E-3	-8.815805E-3
2.265625E-3	-2.105337E-2
2.304687E-3	-1.834803E-2
2.343750E-3	-2.136863E-2
2.382812E-3	-3.454097E-2
2.421875E-3	3.020973E-3
2.460937E-3	-9.583173E-3
2.500000E-3	-2.008467E-3
2.539062E-3	-1.524923E-2
2.578125E-3	-9.750577E-3
2.617187E-3	-8.122974E-3
2.656250E-3	-3.981874E-3
2.695312E-3	-2.916356E-3
2.734375E-3	6.247797E-4
2.773437E-3	-8.428455E-3
2.812500E-3	2.671502E-3
2.851562E-3	-2.639929E-2
2.890625E-3	-2.814936E-3
2.929687E-3	-6.360960E-3
2.968750E-3	-1.883830E-3
3.007812E-3	-1.853132E-2
3.046875E-3	-8.568976E-3
3.085937E-3	-5.311604E-4
3.125000E-3	1.918797E-3
3.164062E-3	-9.278914E-3
3.203125E-3	-1.347989E-2
3.242187E-3	1.430028E-3
3.281250E-3	-1.984028E-3
3.320312E-3	-2.293175E-3
3.359375E-3	-3.357471E-3
3.398437E-3	-7.278902E-4
3.437500E-3	-3.270714E-3
3.476562E-3	-3.857515E-4
3.515625E-3	-2.285843E-3
3.554687E-3	1.702240E-4
3.593750E-3	-1.338852E-3
3.632812E-3	1.135544E-3
3.671875E-3	1.986003E-3
