0.000000E+0	-1.296424E-2
3.906250E-5	-1.563292E-2
7.812500E-5	-1.889179E-2
1.171875E-4	-2.253068E-2
1.562500E-4	-2.591908E-2
1.953125E-4	-2.874294E-2
2.343750E-4	-3.073101E-2
2.734375E-4	-3.171100E-2
3.125000E-4	-3.237450E-2
3.515625E-4	-3.237206E-2
3.906250E-4	-3.122834E-2
4.296875E-4	-2.912418E-2
4.687500E-4	-2.577122E-2
5.078125E-4	-2.139063E-2
5.468750E-4	-1.654447E-2
5.859375E-4	-1.159813E-2
6.250000E-4	-6.964590E-3
6.640625E-4	-2.338386E-3
7.031250E-4	1.922463E-3
7.421875E-4	6.224857E-3
7.812500E-4	9.620584E-3
8.203125E-4	1.238702E-2
8.593750E-4	1.480887E-2
8.984375E-4	1.656722E-2
9.375000E-4	1.750077E-2
9.765625E-4	1.757775E-2
1.015625E-3	1.685437E-2
1.054687E-3	1.520111E-2
1.093750E-3	1.299187E-2
1.132812E-3	1.007147E-2
1.171875E-3	5.997580E-3
1.210937E-3	1.620648E-3
1.250000E-3	-2.594990E-3
1.289062E-3	-5.834311E-3
1.328125E-3	-7.283512E-3
1.367187E-3	-7.182093E-3
1.406250E-3	-5.644912E-3
1.445312E-3	-2.889474E-3
1.484375E-3	1.460576E-3
1.523437E-3	7.198731E-3
1.562500E-3	1.389610E-2
1.601562E-3	2.110667E-2
1.640625E-3	2.827570E-2
1.679687E-3	3.498406E-2
1.718750E-3	4.069533E-2
1.757812E-3	4.506982E-2
1.796875E-3	4.808186E-2
1.835937E-3	4.922436E-2
1.875000E-3	4.865372E-2
1.914062E-3	4.652758E-2
1.953125E-3	4.313552E-2
1.992187E-3	3.850565E-2
2.031250E-3	3.303509E-2
2.070312E-3	2.704155E-2
2.109375E-3	2.062523E-2
2.148437E-3	1.357229E-2
2.187500E-3	6.586547E-3
2.226562E-3	-3.628119E-5
2.265625E-3	-6.457492E-3
2.304687E-3	-1.244614E-2
2.343750E-3	-1.772485E-2
2.382812E-3	-2.182563E-2
2.421875E-3	-2.469349E-2
2.460937E-3	-2.610603E-2
2.500000E-3	-2.636019E-2
2.539062E-3	-2.472037E-2
2.578125E-3	-2.192583E-2
2.617187E-3	-1.814031E-2
2.656250E-3	-1.326972E-2
2.695312E-3	-8.669174E-3
2.734375E-3	-4.297130E-3
2.773437E-3	-2.745564E-4
2.812500E-3	3.242141E-3
2.851562E-3	6.243186E-3
2.890625E-3	9.158697E-3
2.929687E-3	1.121642E-2
2.968750E-3	1.282936E-2
3.007812E-3	1.376291E-2
3.046875E-3	1.403295E-2
3.085937E-3	1.397552E-2
3.125000E-3	1.326803E-2
3.164062E-3	1.199723E-2
3.203125E-3	1.046005E-2
3.242187E-3	8.205596E-3
3.281250E-3	4.704784E-3
3.320312E-3	5.086969E-4
3.359375E-3	-4.782234E-3
3.398437E-3	-1.041530E-2
3.437500E-3	-1.618889E-2
3.476562E-3	-2.194416E-2
3.515625E-3	-2.783261E-2
3.554687E-3	-3.332393E-2
3.593750E-3	-3.762999E-2
3.632812E-3	-4.060660E-2
3.671875E-3	-4.240039E-2
3.710937E-3	-4.277430E-2
3.750000E-3	-4.196783E-2
3.789062E-3	-3.974270E-2
3.828125E-3	-3.674288E-2
3.867187E-3	-3.259200E-2
3.906250E-3	-2.757478E-2
3.945312E-3	-2.212011E-2
3.984375E-3	-1.605693E-2
4.023437E-3	-9.668708E-3
4.062500E-3	-3.323257E-3
4.101562E-3	2.568861E-3
4.140625E-3	7.806027E-3
4.179687E-3	1.221839E-2
4.218750E-3	1.612366E-2
4.257812E-3	1.930800E-2
4.296875E-3	2.223573E-2
4.335937E-3	2.461115E-2
4.375000E-3	2.640738E-2
4.414062E-3	2.731282E-2
4.453125E-3	2.640004E-2
4.492187E-3	2.437776E-2
4.531250E-3	2.124719E-2
4.570312E-3	1.736758E-2
4.609375E-3	1.300409E-2
4.648437E-3	8.388885E-3
4.687500E-3	3.537847E-3
4.726562E-3	-1.531916E-3
4.765625E-3	-6.540583E-3
4.804687E-3	-1.144294E-2
4.843750E-3	-1.567569E-2
4.882812E-3	-1.862908E-2
4.921875E-3	-2.056705E-2
4.960937E-3	-2.076256E-2
5.000000E-3	-1.979601E-2
5.039062E-3	-1.801078E-2
5.078125E-3	-1.550217E-2
5.117187E-3	-1.241926E-2
5.156250E-3	-9.008869E-3
5.195312E-3	-5.290554E-3
5.234375E-3	-1.281422E-3
5.273437E-3	2.898780E-3
5.312500E-3	6.940905E-3
5.351562E-3	1.081929E-2
5.390625E-3	1.411971E-2
5.429687E-3	1.685560E-2
5.468750E-3	1.866771E-2
5.507812E-3	1.992507E-2
5.546875E-3	2.081341E-2
5.585937E-3	2.095393E-2
5.625000E-3	2.038207E-2
5.664062E-3	1.903429E-2
5.703125E-3	1.726616E-2
5.742187E-3	1.537707E-2
5.781250E-3	1.336212E-2
5.820312E-3	1.152923E-2
5.859375E-3	1.025476E-2
5.898437E-3	9.058499E-3
5.937500E-3	8.199487E-3
5.976562E-3	7.397904E-3
6.015625E-3	6.885918E-3
6.054687E-3	6.245630E-3
6.093750E-3	5.899826E-3
6.132812E-3	5.354848E-3
6.171875E-3	5.143455E-3
6.210937E-3	4.713337E-3
6.250000E-3	4.504388E-3
6.289062E-3	4.391971E-3
6.328125E-3	3.702806E-3
6.367187E-3	2.939104E-3
6.406250E-3	1.927351E-3
6.445312E-3	5.575739E-4
6.484375E-3	-1.470820E-3
6.523437E-3	-4.138280E-3
6.562500E-3	-7.229748E-3
6.601562E-3	-1.088208E-2
6.640625E-3	-1.509527E-2
6.679687E-3	-1.943310E-2
6.718750E-3	-2.349111E-2
6.757812E-3	-2.698459E-2
6.796875E-3	-2.944555E-2
6.835937E-3	-3.081532E-2
6.875000E-3	-3.123078E-2
6.914062E-3	-3.052939E-2
6.953125E-3	-2.906553E-2
6.992187E-3	-2.672188E-2
7.031250E-3	-2.350700E-2
7.070312E-3	-1.959073E-2
7.109375E-3	-1.490832E-2
7.148437E-3	-9.514746E-3
7.187500E-3	-3.463778E-3
7.226562E-3	3.016085E-3
7.265625E-3	1.001404E-2
7.304687E-3	1.677128E-2
7.343750E-3	2.281981E-2
7.382812E-3	2.863250E-2
7.421875E-3	3.327825E-2
7.460937E-3	3.705889E-2
